קבלן	תקנות   הבטיחות בעבודה (עובדים בחמרי הדברה), התשכ"ד-1964
מפקח העבודה	תקנות הגנת הצומח (הסדר, יבוא ומכירה של תכשירים כימיים),   התשנ"ה-1994
מפקח העבודה	תקנות הבטיחות בעבודה (ציוד מגן אישי), תשנ"ז-1997
מפקח העבודה	תקנות אלה: הגדרות   1.    בתקנות אלה –           "ממונה על העבודה" - לרבות "מנהל עבודה" כמשמעותו בתקנות הבטיחות בעבודה (עבודות בניה), תשמ"ח-1988
מפקח העבודה	תקנות ארגון הפיקוח על העבודה (ניטור סביבתי וניטור ביולוגי של עובדים   בגורמים מזיקים), התשנ"א-1990
מפקח העבודה	תקנות הבניה), ו"מנהל מחצבה" כמשמעותו בתקנות הבטיחות בעבודה (מחצבות אבן), תשכ"ה-1965
מפקח העבודה	תקנות הגנת הצומח (הסדר יבוא   ומכירה של תכשירים כימיים), התשנ"ה-1994
מפקח העבודה	חוק ארגון הפיקוח על העבודה, תשי"ד-1954
מפקח העבודה	תקנות   הבטיחות בעבודה (גיהות תעסוקתית ובריאות העובדים בחומרי הדברה שהם זרחנים   אורגניים וקרבמטיים), התשנ"ג-1992
מפקח העבודה	פקודה, "מבצע בניה" כמשמעותו בתקנות הבניה, וכן "המחזיק במקום העבודה" כמשמעותו בחוק ארגון הפיקוח על העבודה, תשי"ד-1954
מפקח העבודה	חוק-יסוד: הממשלה, וסעיף 2(ב) לחוק העונשין, תשל"ז-1977
מפקח העבודה	פקודת הבטיחות בעבודה [נוסח חדש], תש"ל-1970
מפקח העבודה	תקנות הגנת הצומח (הסדר, יבוא   ומכירה של תכשירים כימיים), התשנ"ה-1994
מפקח העבודה	תקנות החשמל (עבודה במיתקנים חשמליים חיים),   התשכ"ז-1967
מפקח העבודה	פקודה), ובאישור ועדת העבודה הרווחה של הכנסת לפי סעיף 48(א) לחוק-יסוד: הממשלה, וסעיף 2(ב) לחוק העונשין, תשל"ז-1977
מפקח העבודה	תקנות הבניה, וכן "המחזיק במקום העבודה" כמשמעותו בחוק ארגון הפיקוח על העבודה, תשי"ד-1954
מפקח העבודה	תקנות   הבטיחות בעבודה (עובדים בחמרי הדברה), התשכ"ד-1964
ממונה על העבודה	תקנות הגנת הצומח (הסדר, יבוא ומכירה של תכשירים כימיים),   התשנ"ה-1994
ממונה על העבודה	תקנות הבטיחות בעבודה (ציוד מגן אישי), תשנ"ז-1997
ממונה על העבודה	תקנות אלה: הגדרות   1.    בתקנות אלה –           "ממונה על העבודה" - לרבות "מנהל עבודה" כמשמעותו בתקנות הבטיחות בעבודה (עבודות בניה), תשמ"ח-1988
ממונה על העבודה	תקנות ארגון הפיקוח על העבודה (ניטור סביבתי וניטור ביולוגי של עובדים   בגורמים מזיקים), התשנ"א-1990
ממונה על העבודה	תקנות הבניה), ו"מנהל מחצבה" כמשמעותו בתקנות הבטיחות בעבודה (מחצבות אבן), תשכ"ה-1965
ממונה על העבודה	תקנות הגנת הצומח (הסדר יבוא   ומכירה של תכשירים כימיים), התשנ"ה-1994
ממונה על העבודה	חוק ארגון הפיקוח על העבודה, תשי"ד-1954
ממונה על העבודה	תקנות   הבטיחות בעבודה (גיהות תעסוקתית ובריאות העובדים בחומרי הדברה שהם זרחנים   אורגניים וקרבמטיים), התשנ"ג-1992
ממונה על העבודה	פקודה, "מבצע בניה" כמשמעותו בתקנות הבניה, וכן "המחזיק במקום העבודה" כמשמעותו בחוק ארגון הפיקוח על העבודה, תשי"ד-1954
ממונה על העבודה	חוק-יסוד: הממשלה, וסעיף 2(ב) לחוק העונשין, תשל"ז-1977
ממונה על העבודה	פקודת הבטיחות בעבודה [נוסח חדש], תש"ל-1970
ממונה על העבודה	תקנות הגנת הצומח (הסדר, יבוא   ומכירה של תכשירים כימיים), התשנ"ה-1994
ממונה על העבודה	תקנות החשמל (עבודה במיתקנים חשמליים חיים),   התשכ"ז-1967
ממונה על העבודה	פקודה), ובאישור ועדת העבודה הרווחה של הכנסת לפי סעיף 48(א) לחוק-יסוד: הממשלה, וסעיף 2(ב) לחוק העונשין, תשל"ז-1977
ממונה על העבודה	תקנות הבניה, וכן "המחזיק במקום העבודה" כמשמעותו בחוק ארגון הפיקוח על העבודה, תשי"ד-1954
ממונה על העבודה	תקנות   הבטיחות בעבודה (עובדים בחמרי הדברה), התשכ"ד-1964
מפקח העבודה	הוראות תקנות בריאות העם (מעבדות רפואיות), תשל"ז-1977
מפקח העבודה	תקנת משנה (א)(3), (4), (5) ו-(6) יבוצעו במעבדה רפואית, ובדיקות המעבדה המפורטות בתקנת משנה (א)(11) יבוצעו במעבדה לבדיקות טוקסיקולוגיות. מיום 7.4.1999 תק' תשנ"ט-1999
מפקח העבודה	תקנה 1) שמות המתכות המסוימות, תרכובותיהן, ונוסחאותיהן הכימיות מיום 7.4.1999 תק' תשנ"ט-1999
מפקח העבודה	תקנות הבטיחות בעבודה (ניטור סביבתי וניטור ביולוגי של עובדים בגורמים מזיקים), התשע"א-2011
מפקח העבודה	תקנות הניטור; (9)   אי-התאמה אחרת לדעת הרופא המורשה הבודק. מיום 24.10.2002 תק' תשס"ב-2002
מפקח העבודה	תקנות אלה, אצל עובדים החשופים או עומדים להיות חשופים למתכת; תק'     תשנ"ט-1999
מפקח העבודה	תקנות אלה. מיום 7.4.1999 תק' תשנ"ט-1999
מפקח העבודה	תקנות אלה; חשיפה למתכת תק' תשע"א-2011
מפקח העבודה	הוראות תקנות רישוי עסקים (מעבדות רפואיות), תשל"ז-1977
מפקח העבודה	חוק בריאות ממלכתי, תשנ"ד-1994
מפקח העבודה	חוק ארגון הפיקוח על העבודה, תשי"ד-1954
מפקח העבודה	תקנות הניטור; חובת ניהול כרטיס     בדיקות רפואיות תק' תשע"א-2011
מפקח העבודה	תקנות הבטיחות בעבודה (גיהות תעסוקתית ובריאות העובדים במתכות מסויימות), תשנ"ג-1993
מפקח העבודה	תקנות בריאות העם (מעבדות רפואיות), תשל"ז-1977
מפקח העבודה	תקנות הבטיחות בעבודה (גיהות תעסוקתית ובריאות העובדים במתכות מסויימות), תשנ"ג-1993
מפקח העבודה	תקנה 2א רישום ופרסום     תוצאות הבדיקות תק'     תשס"ב-2002
מפקח העבודה	תקנות 1 ו-2א(ד)) מיום 24.10.2002 תק' תשס"ב-2002
מפקח העבודה	פקודת הבטיחות בעבודה [נוסח חדש], תש"ל-1970
מפקח העבודה	חוק מס מקביל, התשל"ג-1973
מפקח העבודה	תקנות רופאי השיניים (הגדרת תחום עבודתם של טכנאי השיניים והסדרתה), תשמ"ו-1986
מפקח העבודה	תקנות אלה; תק'     תשנ"ט-1999
מפקח העבודה	תקנות רישוי עסקים (מעבדות רפואיות), תשל"ז-1977
מפקח העבודה	תקנה 16א   פטור תק'     תשס"ב-2002
מפקח העבודה	תקנות הניטור; חריגה מעל ערכי ה-BEI, מהווה הוראה החלטית לאי-התאמה, גם בהעדר ממצאים קליניים או מעבדתיים אחרים, לאחר שבוצעה בדיקה חוזרת תוך 15 ימים; (8)   טרם מלאו לו 18 שנים; תק' תשס"ב-2002
מפקח העבודה	תקנות, לתקופה קצובה, במגבלות ובתנאים אשר יורה. מיום 24.10.2002 תק' תשס"ב-2002
מפקח העבודה	הוראה החלטית לאי-התאמה, גם בהעדר ממצאים קליניים או מעבדתיים אחרים, לאחר שבוצעה בדיקה חוזרת תוך 15 ימים; (8)   טרם מלאו לו 18 שנים; תק' תשס"ב-2002
מעסיק	חוק שירות הציבור (מתנות), התש"ם-1979
מעסיק	חוק הגז (בטיחות ורישוי), תשמ"ט-1989
מעסיק	חוק הנפט, תשי"ב-1952
מעסיק	תקנות (תיקון מס' 6) תשס"ה-2005
מעסיק	הוראות פקודה זו או תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	חוק האמור להיות מפקח עבודה אזורי באזור שבו נמצא המפעל;  מיום 21.5.1982 תיקון מס' 3 ס"ח תשמ"ב מס' 1051
מעסיק	פקודה זו חלה עליהן אלא אם נבדק ונערך תסקיר כאמור תוך עשרים וששת החדשים שקדמו לכך. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	פקודת סדרי השלטון והמשפט, תש"ח-1948
מעסיק	פקודה זו חלה עליהן, אלא אם נבדק ונערכו תסקירים כאמור תוך ארבעה עשר החדשים שקדמו לכך. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	חוק זכויות לאנשים עם מוגבלות המועסקים כמשתקמים (הוראת שעה), תשס"ז-2007
מעסיק	חוק ארגון הפיקוח על העבודה" – חוק ארגון הפיקוח על העבודה, התשי"ד-1954
מעסיק	הוראות כל דין, דין מי שקיבל הרשאה לביצוע תפקיד בדיקה ובקרה כדין עובד הציבור לעניין חוקים אלה: (1)  חוק העונשין, התשל"ז-1977
מעסיק	תקנות או כל תעודה אחרת שהוצגה לפי פקודה זו או הפוגע בהם, דינו – קנס 500 לירות או חודש מאסר. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	תקנות לפי סעיף 47, דינו – קנס 3,000 לירות או מאסר שלושה חדשים קנס 10,000 לירות או מאסר שישה חדשים. אי-משלוח תסקיר     למפקח אזורי (תיקון מס' 1)      תשל"ד-1974
מעסיק	תקנות בטיחות ובריאות בטיחות, בריאות וגיהות הגדרות (תיקון מס' 9)      תשע"ו-2016
מעסיק	תקנות בדבר סדרי הדין בועדה. מיום 1.8.1981 תיקון מס' 2 ס"ח תשמ"א מס' 1025
מעסיק	הוראות סעיף 195, דינו – קנס 500 לירות 1,500 לירות וקנס נוסף 20 לירות 150 לירות בעד כל יום שבו נמשכת העבירה. פגיעה בתעודה מוצגת (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראות מעבר. תוקן ק"ת תשע"ח מס' 8031
מעסיק	חוקים אלה: (1)  חוק העונשין, התשל"ז-1977
מעסיק	פקודה על     מעליות, דרגנועים ומיתקני לחץ בחצרים שאינם מפעל (תיקון מס' 6)      תשס"ה-2005
מעסיק	הוראות סעיף 65(3) לא יחולו. (תיקון מס' 2)  תשמ"א-1981
מעסיק	הוראות סעיף 119א, שבו מפורש עומס העבודה הבטוח של הדרגנוע. מיום 14.7.2006 תיקון מס' 6 ס"ח תשס"ה מס' 2013
מעסיק	חוק לתיקון פקודת הבטיחות בעבודה, תשל"ד-1974
מעסיק	תקנתן. סימן ג': בטיחות הגישה והמעבר גישה למקום עבודה (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראות סעיף 65(3) לא יחולו.  (ב) תחולתו של סעיף קטן (א) היא עד יום ט' בתמוז תשמ"ב (30 ביוני 1982
מעסיק	הוראות סעיף 195, דינו – קנס 1,500 לירות וקנס נוסף 150 לירות בעד כל יום שבו נמשכת העבירה. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	חוקה חוק ומשפט של הכנסת ביום 5.8.1970 לפי סעיף 16 לפקודת סדרי השלטון והמשפט, תש"ח-1948
מעסיק	הוראות בדבר מבנה הדרגנוע, דרכי הבדיקה והאישור של הדרגנוע, דרכי השימוש בדרגנוע ותחזוקתו, והכל בכפוף לתקן. מיום 14.7.2006 תיקון מס' 6 ס"ח תשס"ה מס' 2013
מעסיק	חוק לתיקון פקודת הבטיחות בעבודה, תשל"ד-1974
מעסיק	הוראות סעיף זה כדי לגרוע מאחריות לפי דין אחר. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	פקודה זו או תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	חוק אחר ולא להחליפן או לגרוע מהן, זולת אם יש הוראה אחרת מפורשת. ביצוע   247.  השר ממונה על ביצוע פקודה זו. אגרות (תיקון מס' 9)      תשע"ו-2016
מעסיק	תקנת מימלטים     וקיומם (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראות סעיף 211(ה), דינו – קנס 5,000 לירות או מאסר שלושה חדשים. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	חוק ארגון הפיקוח על העבודה, התשי"ד-1954
מעסיק	הוראת מעבר. ק"ת תשע"ח מס' 8068
מעסיק	פקודת הבטיחות בעבודה, תשל"ד-1974
מעסיק	חוק לתיקון פקודת הבטיחות בעבודה, תשל"ד-1974
מעסיק	חוק בית הדין לעבודה, התשכ"ט-1969
מעסיק	חוק התכנית הכלכלית (תיקוני חקיקה ליישום המדיניות הכלכלית לשנות התקציב 2015 ו-2016), תשע"ו-2015
מעסיק	הוראת שעה (תיקון) תשע"ב-2012
מעסיק	תקנות לפי סעיף 47, דינו – קנס 10,000 לירות או מאסר שישה חדשים. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	פקודה זו או הפוגע בהם, דינו – קנס 500 לירות או חודש מאסר. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	הוראות בדבר אכילה ושתיה הגדרה (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראת שעה), התשס"ז-2007
מעסיק	הוראת שעה בסעיף 11 לחוק זכויות לאנשים עם מוגבלות המועסקים כמשתקמים (הוראת שעה), תשס"ז-2007
מעסיק	חוק ארגון הפיקוח על העבודה, תשי"ד-1954
מעסיק	חוק הגז (בטיחות ורישוי), התשמ"ט-1989
מעסיק	הוראה לגבי כל עובד לחוד.   סימן ב': עבירות ועונשין עונש כשלא נקבע     במפורש (תיקון מס' 1)      תשל"ד-1974
מעסיק	פקודה על     סדנאות במוסדות חינוך (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראות פקודה זו או תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד.   סימן ב': עבירות ועונשין עונש כשלא נקבע     במפורש (תיקון מס' 1)      תשל"ד-1974
מעסיק	פקודה זו.           (ב)  "תופש המקום", לענין סעיף זה – לרבות בעל המקום. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	חוק התקנים, התשי"ג-1953
מעסיק	הוראות סעיפים 98  ו-99, כולן או מקצתן, כל אימת שהוא משוכנע שמילוין אינו נחוץ או אינו מעשי. סימן י': דודי קיטור אישור להתקנה (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראות פרק ב'1 האמור, ויציג אותם למפקח או לבודק מוסמך, לפי דרישתם. מיום 1.12.2015 תיקון מס' 8 ס"ח תשע"ו מס' 2510
מעסיק	הוראות סימן זה וסעיף 119א תוך עשרים וששה חדשים שקדמו לשימוש או תוך תקופה שלא תעלה על ארבע שנים שנקבעה לפי סעיף 115(ב)(1). מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	תקנות;           "סוג או הגדר", לענין מפעלים – לרבות תיאורה של קבוצת מפעלים לפי מקום הימצאם;           "עבודה רצופה" – עבודה הנמשכת ללא הפסקה של חצי שעה או יותר; (תיקון מס' 1)      תשל"ד-1974
מעסיק	פקודה זו את האגודה כמעביד כמעסיק של החבר ואת החבר כעובד האגודה, אף-על-פי שהוא מקבל גמול עבודתו, כולו או מקצתו, על ידי השתתפות ברווחי האגודה או בהכנסתה ברוטו; (תיקון מס' 2)  תשמ"א-1981
מעסיק	תקנות (תיקון מס' 7)      תשע"ד-2014
מעסיק	הוראות פרק ב'1 לחוק הגז (בטיחות ורישוי), התשמ"ט-1989
מעסיק	הוראות סימן זה. מיום 15.7.2014 תיקון מס' 7 ס"ח תשע"ד מס' 2459
מעסיק	תקנות לשמירת     הבטיחות, הבריאות והגיהות בעבודה (תיקון מס' 9)      תשע"ו-2016
מעסיק	הוראות סעיף 119א, את הפעלתו. מיום 14.7.2006 תיקון מס' 6 ס"ח תשס"ה מס' 2013
מעסיק	חוק הגז (בטיחות ורישוי), התשמ"ט-1989
מעסיק	חוק הנפט, תשי"ב-1952
מעסיק	הוראות סימן זה יחולו לענין כל שרשרת, חבל או אבזר הרמה המשמשים להעלאה או להורדה של בני אדם, טובין או חמרים.           (ב)  לענין סימן זה – (תיקון מס' 2)  תשמ"א-1981
מעסיק	הוראות פרק ג' סימן ו': שרשרות, חבלים ואבזרי הרמה, וסימן ז': מכונות הרמה; (תיקון מס' 2)  תשמ"א-1981
מעסיק	הוראות סעיף 46 או הוראות תקנות לפי סעיף 47, דינו – קנס 10,000 לירות או מאסר שישה חדשים. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	הוראות סעיף 46 או הוראות תקנות לפי סעיף 47, דינו – קנס 3,000 לירות או מאסר שלושה חדשים קנס 10,000 לירות או מאסר שישה חדשים. אי-משלוח תסקיר     למפקח אזורי (תיקון מס' 1)      תשל"ד-1974
מעסיק	תקנות.           (ט)  תקנות החלות על עובד כאמור בסעיף 8(2) או (3) לחוק השיפוט הצבאי, התשט"ו-1955
מעסיק	פקודה זו או תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד.   סימן ב': עבירות ועונשין עונש כשלא נקבע     במפורש (תיקון מס' 1)      תשל"ד-1974
מעסיק	חוק ארגון הפיקוח על העבודה (תיקון מס' 2), תשמ"ב-1982
מעסיק	פקודה שפורסמה ע"ר 1946, תוס' 1 מס' 1472, עמ' 60; ס"ח 164, תשי"ד, עמ' 208; ס"ח 382, תשכ"ג, עמ' 6. תוקנה ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	תקנה (תיקון מס' 1)      תשל"ד-1974
מעסיק	תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד.   סימן ב': עבירות ועונשין עונש כשלא נקבע     במפורש (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראה מהוראותיו, רשאי הוא לפטור ממנה בתנאים שייראו לו; פטור לפי סעיף זה לגבי מיתקן פלוני יהיה בתעודה, ולגבי סוג של מיתקנים יפורסם ברשומות. (תיקון מס' 6) תשס"ה-2005
מעסיק	תקנות בטיחות ובריאות; (3)   הוראות פרק ח': ביצוע; (4)   הוראות פרק ט': עבירות, עונשין והליכים משפטיים. (תיקון מס' 2)  תשמ"א-1981
מעסיק	הוראה לגבי כל עובד לחוד. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	הוראות כלליות לענין תסקירים מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	פקודה זו לראיה על הדברים האמורים בה, אולם כל צד רשאי לדרוש שמי שעשה את האנליזה ייקרא להעיד. (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראות סעיף 211(ה), דינו – קנס 1,500 לירות 5,000 לירות או מאסר שלושה חדשים.   הפרעה למפקח (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראות סעיף זה כדי לגרוע מאחריות למותו של אדם או לחבלה בגופו לפי דין אחר.   מיום 1.8.1981 תיקון מס' 2 ס"ח תשמ"א מס' 1025
מעסיק	פקודת הבטיחות בעבודה, תשל"ד-1974
מעסיק	הוראה של סימן זה לגבי החדר הנדון בתובענה.  מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	הוראות מיוחדות לענין בריאות, בטיחות ורווחה סימן א': אבק ואדים סילוק אבק ואדים (תיקון מס' 1)      תשל"ד-1974
מעסיק	חוק ביטוח בריאות ממלכתי, התשנ"ד-1994
מעסיק	חוק להחלפת המונח מעביד (תיקוני חקיקה), תשע"ד-2014
מעסיק	תקנות לפי סעיף 47 לא יחולו על מכונות, מיתקנים או ציוד שהוחל בבנייתם לפני התקנתן. סימן ג': בטיחות הגישה והמעבר גישה למקום עבודה (תיקון מס' 1)      תשל"ד-1974
מעסיק	תקנת מדי-חום וקיומם במקומות ובמצבים שיקבע.           (ב)  תקנות למפעלים לפי סעיף זה יכול שיהיו כלליות או לסוג או הגדר פלוני של מפעלים או חלקיהם.  (תיקון מס' 5)  תשמ"ט-1989
מעסיק	תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מעסיק	חוק זכויות לאנשים עם מוגבלות המועסקים כמשתקמים (הוראת שעה), התשס"ז-2007
מעסיק	חוק השיפוט הצבאי, התשט"ו-1955
מעסיק	פקודת הבטיחות בעבודה [נוסח חדש], תש"ל-1970
מעסיק	פקודה זו את האגודה כמעסיק של החבר ואת החבר כעובד האגודה, אף-על-פי שהוא מקבל גמול עבודתו, כולו או מקצתו, על ידי השתתפות ברווחי האגודה או בהכנסתה ברוטו; מיום 15.7.2014 תיקון מס' 7 ס"ח תשע"ד מס' 2459
מעסיק	הוראות סימן זה, לרבות החלטה בבקשה לעיון חוזר כאמור בסעיף 173ה או בהשגה כאמור בסעיף 173ו, רשאי לערער עליה לפני בית הדין האזורי לעבודה, כמשמעותו בחוק בית הדין לעבודה, התשכ"ט-1969
מעסיק	פקודה על     תחנות חשמל וקווי חשמל (תיקון מס' 2)  תשמ"א-1981
מעסיק	פקודה זו. (תיקון מס' 1)      תשל"ד-1974
מעסיק	תקנות לפי סעיף זה, שיוחדו למפעלים שעיקר עיסוקם ייצור, מילוי, החסנה, הולכה, הובלה או שיווק של גז יותקנו לאחר התייעצות עם שר האנרגיה והתשתית. מיום 1.12.1989
מעסיק	תקנות בטיחות, בריאות וגיהות מיום 28.1.2016 תיקון מס' 9 ס"ח תשע"ו מס' 2525
מעסיק	הוראת שעה (תיקון) תשע"ב-2012
מעסיק	פקודה זו על מפעל כמשמעותו בהגדרה האמורה. (תיקון מס' 1)      תשל"ד-1974
מעסיק	הוראת שעה תשס"ז-2007
מעסיק	פקודת הבטיחות בעבודה, תשל"ד-1974
מעסיק	חוק ארגון הפיקוח על העבודה, תשי"ד-1954
מעסיק	תקנות   127. השר רשאי להתקין תקנות בדבר מימלטים מדליקה שיש להתקין למפעלים או לסוג או הגדר של מפעלים. התקנת מימלטים     וקיומם (תיקון מס' 1)      תשל"ד-1974
מעסיק	תקנות הוראות בדבר מבנה הדרגנוע, דרכי הבדיקה והאישור של הדרגנוע, דרכי השימוש בדרגנוע ותחזוקתו, והכל בכפוף לתקן. מיום 14.7.2006 תיקון מס' 6 ס"ח תשס"ה מס' 2013
מפקח הורה	חוק שירות הציבור (מתנות), התש"ם-1979
מפקח הורה	חוק הגז (בטיחות ורישוי), תשמ"ט-1989
מפקח הורה	חוק הנפט, תשי"ב-1952
מפקח הורה	תקנות (תיקון מס' 6) תשס"ה-2005
מפקח הורה	הוראות פקודה זו או תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מפקח הורה	חוק האמור להיות מפקח עבודה אזורי באזור שבו נמצא המפעל;  מיום 21.5.1982 תיקון מס' 3 ס"ח תשמ"ב מס' 1051
מפקח הורה	פקודה זו חלה עליהן אלא אם נבדק ונערך תסקיר כאמור תוך עשרים וששת החדשים שקדמו לכך. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מפקח הורה	פקודת סדרי השלטון והמשפט, תש"ח-1948
מפקח הורה	פקודה זו חלה עליהן, אלא אם נבדק ונערכו תסקירים כאמור תוך ארבעה עשר החדשים שקדמו לכך. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מפקח הורה	חוק זכויות לאנשים עם מוגבלות המועסקים כמשתקמים (הוראת שעה), תשס"ז-2007
מפקח הורה	חוק ארגון הפיקוח על העבודה" – חוק ארגון הפיקוח על העבודה, התשי"ד-1954
מפקח הורה	הוראות כל דין, דין מי שקיבל הרשאה לביצוע תפקיד בדיקה ובקרה כדין עובד הציבור לעניין חוקים אלה: (1)  חוק העונשין, התשל"ז-1977
מפקח הורה	תקנות או כל תעודה אחרת שהוצגה לפי פקודה זו או הפוגע בהם, דינו – קנס 500 לירות או חודש מאסר. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מפקח הורה	תקנות לפי סעיף 47, דינו – קנס 3,000 לירות או מאסר שלושה חדשים קנס 10,000 לירות או מאסר שישה חדשים. אי-משלוח תסקיר     למפקח אזורי (תיקון מס' 1)      תשל"ד-1974
מפקח הורה	תקנות בטיחות ובריאות בטיחות, בריאות וגיהות הגדרות (תיקון מס' 9)      תשע"ו-2016
מפקח הורה	תקנות בדבר סדרי הדין בועדה. מיום 1.8.1981 תיקון מס' 2 ס"ח תשמ"א מס' 1025
מפקח הורה	הוראות סעיף 195, דינו – קנס 500 לירות 1,500 לירות וקנס נוסף 20 לירות 150 לירות בעד כל יום שבו נמשכת העבירה. פגיעה בתעודה מוצגת (תיקון מס' 1)      תשל"ד-1974
מפקח הורה	הוראות מעבר. תוקן ק"ת תשע"ח מס' 8031
מפקח הורה	חוקים אלה: (1)  חוק העונשין, התשל"ז-1977
מפקח הורה	פקודה על     מעליות, דרגנועים ומיתקני לחץ בחצרים שאינם מפעל (תיקון מס' 6)      תשס"ה-2005
מפקח הורה	הוראות סעיף 65(3) לא יחולו. (תיקון מס' 2)  תשמ"א-1981
מפקח הורה	הוראות סעיף 119א, שבו מפורש עומס העבודה הבטוח של הדרגנוע. מיום 14.7.2006 תיקון מס' 6 ס"ח תשס"ה מס' 2013
מפקח הורה	חוק לתיקון פקודת הבטיחות בעבודה, תשל"ד-1974
מפקח הורה	תקנתן. סימן ג': בטיחות הגישה והמעבר גישה למקום עבודה (תיקון מס' 1)      תשל"ד-1974
מפקח הורה	הוראות סעיף 65(3) לא יחולו.  (ב) תחולתו של סעיף קטן (א) היא עד יום ט' בתמוז תשמ"ב (30 ביוני 1982
מפקח הורה	הוראות סעיף 195, דינו – קנס 1,500 לירות וקנס נוסף 150 לירות בעד כל יום שבו נמשכת העבירה. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מפקח הורה	חוקה חוק ומשפט של הכנסת ביום 5.8.1970 לפי סעיף 16 לפקודת סדרי השלטון והמשפט, תש"ח-1948
מפקח הורה	הוראות בדבר מבנה הדרגנוע, דרכי הבדיקה והאישור של הדרגנוע, דרכי השימוש בדרגנוע ותחזוקתו, והכל בכפוף לתקן. מיום 14.7.2006 תיקון מס' 6 ס"ח תשס"ה מס' 2013
מפקח הורה	חוק לתיקון פקודת הבטיחות בעבודה, תשל"ד-1974
מפקח הורה	הוראות סעיף זה כדי לגרוע מאחריות לפי דין אחר. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מפקח הורה	פקודה זו או תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974
מפקח הורה	חוק אחר ולא להחליפן או לגרוע מהן, זולת אם יש הוראה אחרת מפורשת. ביצוע   247.  השר ממונה על ביצוע פקודה זו. אגרות (תיקון מס' 9)      תשע"ו-2016
מפקח הורה	תקנת מימלטים     וקיומם (תיקון מס' 1)      תשל"ד-1974
